name1,name2,cat_id,normalized_text,tokens
سویشرت کلاهدار چاپ پودری 2868,,1,سویشرت کلاهدار چاپ پودری,"['سویشرت', 'کلاهدار', 'چاپ', 'پودری']"
دوخت جیبی کانگورو چاپ شده با شعار هودی بزرگ با جزئیات,,1,دوخت جیبی کانگورو چاپ شده شعار هودی بزرگ جزئیات,"['دوخت', 'جیبی', 'کانگورو', 'چاپ', 'شده', 'شعار', 'هودی', 'بزرگ', 'جزئیات']"
هودی مردانه مدل PULL&BEAR رنگ قهوه ای سوخته,,1,هودی مردانه مدل pull bear رنگ قهوه سوخته,"['هودی', 'مردانه', 'مدل', 'pull', 'bear', 'رنگ', 'قهوه', 'سوخته']"
هودی Game of Thrones طرح Direwolf,,1,هودی game thrones طرح direwolf,"['هودی', 'game', 'thrones', 'طرح', 'direwolf']"
هودی Naruto طرح شماره 5,,1,هودی naruto طرح شماره,"['هودی', 'naruto', 'طرح', 'شماره']"
هودی فیلم «هری پاتر» (Harry Potter) (1),,1,هودی فیلم هری پاتر harry potter,"['هودی', 'فیلم', 'هری', 'پاتر', 'harry', 'potter']"
هودی کلاهدار مردانه نیم زیپ- کد 1546 سبز,,1,هودی کلاهدار مردانه نیم زیپ سبز,"['هودی', 'کلاهدار', 'مردانه', 'نیم', 'زیپ', 'سبز']"
هودی Fast & Furious طرح شماره 2,,1,هودی fast furious طرح شماره,"['هودی', 'fast', 'furious', 'طرح', 'شماره']"
دورس سه نخ سبز,,1,دورس سبز,"['دورس', 'سبز']"
دورس طرح Horizon GAIA,,1,دورس طرح horizon gaia,"['دورس', 'طرح', 'horizon', 'gaia']"
کاپشن پلار تمام زیپ کچوا Quechua,,1,کاپشن پلار تمام زیپ کچوا quechua,"['کاپشن', 'پلار', 'تمام', 'زیپ', 'کچوا', 'quechua']"
هودی Better Call Saul طرح It’s All Good Man,,1,هودی better call saul طرح all good man,"['هودی', 'better', 'call', 'saul', 'طرح', 'all', 'good', 'man']"
هودی طرح چلسی کد 01 (Chelsea) - دورس سفید / M,,1,هودی طرح چلسی chelsea دورس سفید,"['هودی', 'طرح', 'چلسی', 'chelsea', 'دورس', 'سفید']"
کد 24 هودی دورس طرح اسکلت - مشکی / XL,,1,هودی دورس طرح اسکلت مشکی,"['هودی', 'دورس', 'طرح', 'اسکلت', 'مشکی']"
هودی با طرح death note,,1,هودی طرح death note,"['هودی', 'طرح', 'death', 'note']"
هودی بلادبورن BLOODBORNE,,1,هودی بلادبورن bloodborne,"['هودی', 'بلادبورن', 'bloodborne']"
هودی طرح Will Work For Gems,,1,هودی طرح will work for gems,"['هودی', 'طرح', 'will', 'work', 'for', 'gems']"
سویشرت مردانه راه راه مشکی 3WAM70542MK,,1,سویشرت مردانه راه راه مشکی wammk,"['سویشرت', 'مردانه', 'راه', 'راه', 'مشکی', 'wammk']"
دورس اورجینال مردانه,,1,دورس اورجینال مردانه,"['دورس', 'اورجینال', 'مردانه']"
هودی-THE WITCHER,,1,هودی the witcher,"['هودی', 'the', 'witcher']"
هودی طرح PUBG - STYLED Essential,,1,هودی طرح pubg styled essential,"['هودی', 'طرح', 'pubg', 'styled', 'essential']"
سویی شرت,,1,سویی شرت,"['سویی', 'شرت']"
سویشرت نیم زیپ یقه پایه آستین بلند آجدار 4SAM70002MK,,1,سویشرت نیم زیپ یقه پایه آستین بلند آجدار sammk,"['سویشرت', 'نیم', 'زیپ', 'یقه', 'پایه', 'آستین', 'بلند', 'آجدار', 'sammk']"
دورس سوپر نخ ترک LIMITS - XL,,1,دورس سوپر ترک limits,"['دورس', 'سوپر', 'ترک', 'limits']"
سویشرت مردانه سرمه ای سرمه ای - 2788,,1,سویشرت مردانه سرمه سرمه,"['سویشرت', 'مردانه', 'سرمه', 'سرمه']"
هودی Your Name طرح شماره 1,,1,هودی your name طرح شماره,"['هودی', 'your', 'name', 'طرح', 'شماره']"
هودی طرح Elden Ring Shirt Classic,,1,هودی طرح elden ring shirt classic,"['هودی', 'طرح', 'elden', 'ring', 'shirt', 'classic']"
هودی دوتا2-DOTA2,,1,هودی دوتا dota,"['هودی', 'دوتا', 'dota']"
سویشرت کلاه دار مردانه ریباک مدل HS4881,,1,سویشرت کلاه دار مردانه ریباک مدل,"['سویشرت', 'کلاه', 'دار', 'مردانه', 'ریباک', 'مدل']"
هودی طرح تکامل,,1,هودی طرح تکامل,"['هودی', 'طرح', 'تکامل']"
هودی-MARIO,,1,هودی mario,"['هودی', 'mario']"
ژاکت هودی چاپ شده با نامه 3WAM70074MK,,1,ژاکت هودی چاپ شده نامه wammk,"['ژاکت', 'هودی', 'چاپ', 'شده', 'نامه', 'wammk']"
هودی The Maze Runner طرح Newt,,1,هودی the maze runner طرح newt,"['هودی', 'the', 'maze', 'runner', 'طرح', 'newt']"
دورس با طرح attack on titan,,1,دورس طرح attack titan,"['دورس', 'طرح', 'attack', 'titan']"
سویی شرت مردانه ادیداس GM0035,,1,سویی شرت مردانه ادیداس,"['سویی', 'شرت', 'مردانه', 'ادیداس']"
هودی-MORTAL KOMBAT,,1,هودی mortal kombat,"['هودی', 'mortal', 'kombat']"
گرمکن آستین کوتاه سرپوش دار چاپ شده,,1,گرمکن آستین کوتاه سرپوش دار چاپ شده,"['گرمکن', 'آستین', 'کوتاه', 'سرپوش', 'دار', 'چاپ', 'شده']"
جامپر(آستین بلند) طرح - AMONG US,,1,جامپر آستین بلند طرح among,"['جامپر', 'آستین', 'بلند', 'طرح', 'among']"
سویشرت پایه قهوه ای کلاه دار 0610937-70251,,1,سویشرت پایه قهوه کلاه دار,"['سویشرت', 'پایه', 'قهوه', 'کلاه', 'دار']"
هودی One Punch Man طرح OPPAI,,1,هودی one punch man طرح oppai,"['هودی', 'one', 'punch', 'man', 'طرح', 'oppai']"
هودی طرح Here we go again 2021 Essential,,1,هودی طرح here again essential,"['هودی', 'طرح', 'here', 'again', 'essential']"
هودی افکت دار,,1,هودی افکت دار,"['هودی', 'افکت', 'دار']"
هودی-CS:GO,,1,هودی,['هودی']
سویشرت مشکی سرپوش دار STWD,,1,سویشرت مشکی سرپوش دار stwd,"['سویشرت', 'مشکی', 'سرپوش', 'دار', 'stwd']"
هودی با طرح uncharted,,1,هودی طرح uncharted,"['هودی', 'طرح', 'uncharted']"
هودی-THE WITCHER,,1,هودی the witcher,"['هودی', 'the', 'witcher']"
هودی با طرح spirited away,,1,هودی طرح spirited away,"['هودی', 'طرح', 'spirited', 'away']"
دورس با طرح Minecraft,,1,دورس طرح minecraft,"['دورس', 'طرح', 'minecraft']"
عرق مردانه - 4wam70071mk 24KY59002182,,1,عرق مردانه wammk,"['عرق', 'مردانه', 'wammk']"
دورس ساده,,1,دورس ساده,"['دورس', 'ساده']"
سویشرت چاپ شده با یقه با تناسب استاندارد DeFactoFit,,1,سویشرت چاپ شده یقه تناسب استاندارد defactofit,"['سویشرت', 'چاپ', 'شده', 'یقه', 'تناسب', 'استاندارد', 'defactofit']"
هودی طرح تن تن (Tin Tin) - ملانژ طوسی / M,,1,هودی طرح tin tin ملانژ طوسی,"['هودی', 'طرح', 'tin', 'tin', 'ملانژ', 'طوسی']"
دورس با طرح uncharted,,1,دورس طرح uncharted,"['دورس', 'طرح', 'uncharted']"
BURTON CROWN WEATHERPROOF FZ,,1,burton crown weatherproof,"['burton', 'crown', 'weatherproof']"
هودی با طرح solo leveling,,1,هودی طرح solo leveling,"['هودی', 'طرح', 'solo', 'leveling']"
دورس با طرح solo leveling,,1,دورس طرح solo leveling,"['دورس', 'طرح', 'solo', 'leveling']"
هودی Game of Thrones طرح Little Princess,,1,هودی game thrones طرح little princess,"['هودی', 'game', 'thrones', 'طرح', 'little', 'princess']"
هودی ایکس باکس-XBOX,,1,هودی ایکس باکس xbox,"['هودی', 'ایکس', 'باکس', 'xbox']"
جامپر(آستین بلند) طرح واچداگز- WATCH DOGS LEGION,,1,جامپر آستین بلند طرح واچداگز watch dogs legion,"['جامپر', 'آستین', 'بلند', 'طرح', 'واچداگز', 'watch', 'dogs', 'legion']"
سویشرت نئون پرینت شده 4161,,1,سویشرت نئون پرینت شده,"['سویشرت', 'نئون', 'پرینت', 'شده']"
هودی How I Met Your Mother طرح HIMYM,,1,هودی how met your mother طرح himym,"['هودی', 'how', 'met', 'your', 'mother', 'طرح', 'himym']"
کوتون رشته ای برند گیک ویپ Geek Vape Cotton,,1,کوتون رشته برند گیک ویپ geek vape cotton,"['کوتون', 'رشته', 'برند', 'گیک', 'ویپ', 'geek', 'vape', 'cotton']"
هودی A Clockwork Orange طرح شماره 1,,1,هودی clockwork orange طرح شماره,"['هودی', 'clockwork', 'orange', 'طرح', 'شماره']"
هودی با طرح Howl's Moving Castle,,1,هودی طرح howl moving castle,"['هودی', 'طرح', 'howl', 'moving', 'castle']"
دورس با طرح bleach,,1,دورس طرح bleach,"['دورس', 'طرح', 'bleach']"
هودی طرح بازی - AMONG US,,1,هودی طرح بازی among,"['هودی', 'طرح', 'بازی', 'among']"
هودی Assassin’s Creed طرح شماره 1,,1,هودی assassin creed طرح شماره,"['هودی', 'assassin', 'creed', 'طرح', 'شماره']"
هودی Assassin’s Creed طرح شماره 5,,1,هودی assassin creed طرح شماره,"['هودی', 'assassin', 'creed', 'طرح', 'شماره']"
دورس مردانه,,1,دورس مردانه,"['دورس', 'مردانه']"
هودی مردانه,,1,هودی مردانه,"['هودی', 'مردانه']"
هودی Fast & Furious طرح It’s been a Long Day,,1,هودی fast furious طرح been long day,"['هودی', 'fast', 'furious', 'طرح', 'been', 'long', 'day']"
سویشرت قابل شستشو با یقه خدمه با جزئیات شعار 4WAM70404MK,,1,سویشرت قابل شستشو یقه خدمه جزئیات شعار wammk,"['سویشرت', 'قابل', 'شستشو', 'یقه', 'خدمه', 'جزئیات', 'شعار', 'wammk']"
هودی حلقه ای مردانه بیلسی 0814 - آبی,,1,هودی حلقه مردانه بیلسی آبی,"['هودی', 'حلقه', 'مردانه', 'بیلسی', 'آبی']"
هودی فیلم «هری پاتر» (Harry Potter) (2),,1,هودی فیلم هری پاتر harry potter,"['هودی', 'فیلم', 'هری', 'پاتر', 'harry', 'potter']"
هودی با طرح spirited away,,1,هودی طرح spirited away,"['هودی', 'طرح', 'spirited', 'away']"
سویشرت اسپرت A885,,1,سویشرت اسپرت,"['سویشرت', 'اسپرت']"
هودی-CS:GO,,1,هودی,['هودی']
هودی مردانه اسپرینگ فیلد مدل 20200102 رنگ سرمه ای,,1,هودی مردانه اسپرینگ فیلد مدل رنگ سرمه,"['هودی', 'مردانه', 'اسپرینگ', 'فیلد', 'مدل', 'رنگ', 'سرمه']"
سویشرت کلاهدار جیبی کانگورو آستین بلند 4WAM70239MK,,1,سویشرت کلاهدار جیبی کانگورو آستین بلند wammk,"['سویشرت', 'کلاهدار', 'جیبی', 'کانگورو', 'آستین', 'بلند', 'wammk']"
هودی با طرح Elden ring,,1,هودی طرح elden ring,"['هودی', 'طرح', 'elden', 'ring']"
هودی با طرح jujutsu kaisen,,1,هودی طرح jujutsu kaisen,"['هودی', 'طرح', 'jujutsu', 'kaisen']"
سویشرت مردانه 3WAM70381MK,,1,سویشرت مردانه wammk,"['سویشرت', 'مردانه', 'wammk']"
هودی کلاه دار طرح خوشنویسی فارسی شعر یار همنفس طلایی,,1,هودی کلاه دار طرح خوشنویسی فارسی شعر یار همنفس طلایی,"['هودی', 'کلاه', 'دار', 'طرح', 'خوشنویسی', 'فارسی', 'شعر', 'یار', 'همنفس', 'طلایی']"
هودی طرح باشگاه منچستر یونایتد کد 15 (Manchester UTD) - دورس مشکی / L,,1,هودی طرح باشگاه منچستر یونایتد manchester utd دورس مشکی,"['هودی', 'طرح', 'باشگاه', 'منچستر', 'یونایتد', 'manchester', 'utd', 'دورس', 'مشکی']"
سویشرت مردانه بنفش 3WAM70198MK,,1,سویشرت مردانه بنفش wammk,"['سویشرت', 'مردانه', 'بنفش', 'wammk']"
هودی دوتا طرح هنری Lina Dota 2,,1,هودی دوتا طرح هنری lina dota,"['هودی', 'دوتا', 'طرح', 'هنری', 'lina', 'dota']"
هودی فاویان فنری (HD_BK_06),,1,هودی فاویان فنری,"['هودی', 'فاویان', 'فنری']"
دورس طرح Horizon Forbidden West,,1,دورس طرح horizon forbidden west,"['دورس', 'طرح', 'horizon', 'forbidden', 'west']"
هودی با طرح Howl's Moving Castle,,1,هودی طرح howl moving castle,"['هودی', 'طرح', 'howl', 'moving', 'castle']"
سویشرت نخی آستین بلند مشکی مردانه 1KAM75593LK,,1,سویشرت نخی آستین بلند مشکی مردانه kamlk,"['سویشرت', 'نخی', 'آستین', 'بلند', 'مشکی', 'مردانه', 'kamlk']"
هودی با طرح Minecraft,,1,هودی طرح minecraft,"['هودی', 'طرح', 'minecraft']"
هودی The Maze Runner طرح Zart,,1,هودی the maze runner طرح zart,"['هودی', 'the', 'maze', 'runner', 'طرح', 'zart']"
هودی طرح Geralt vs The Swamp Monster,,1,هودی طرح geralt the swamp monster,"['هودی', 'طرح', 'geralt', 'the', 'swamp', 'monster']"
دورس دوتا طرح Tiny Dota 2,,1,دورس دوتا طرح tiny dota,"['دورس', 'دوتا', 'طرح', 'tiny', 'dota']"
هودی طرح Dice Set Sword Tabletop RPG Gaming Lightweight,,1,هودی طرح dice set sword tabletop rpg gaming lightweight,"['هودی', 'طرح', 'dice', 'set', 'sword', 'tabletop', 'rpg', 'gaming', 'lightweight']"
دورس طرح Pudge Arcana v3,,1,دورس طرح pudge arcana,"['دورس', 'طرح', 'pudge', 'arcana']"
هودی طرح بازی سایبرپانک - CYBERPUNK 2077,,1,هودی طرح بازی سایبرپانک cyberpunk,"['هودی', 'طرح', 'بازی', 'سایبرپانک', 'cyberpunk']"
دورس با طرح naruto,,1,دورس طرح naruto,"['دورس', 'طرح', 'naruto']"
هودی-FOR THE HORDE,,1,هودی for the horde,"['هودی', 'for', 'the', 'horde']"
هودی The End of the F**king World طرح شماره 1,,1,هودی the end the king world طرح شماره,"['هودی', 'the', 'end', 'the', 'king', 'world', 'طرح', 'شماره']"
هودی طرح بازی سایبرپانک - CYBERPUNK 2077,,1,هودی طرح بازی سایبرپانک cyberpunk,"['هودی', 'طرح', 'بازی', 'سایبرپانک', 'cyberpunk']"
هودی با طرح Five nights at freddy,,1,هودی طرح five nights freddy,"['هودی', 'طرح', 'five', 'nights', 'freddy']"
هودی Matrix طرح لوگو,,1,هودی matrix طرح لوگو,"['هودی', 'matrix', 'طرح', 'لوگو']"
هودی طرح Clash Of Clans Clan Leader,,1,هودی طرح clash clans clan leader,"['هودی', 'طرح', 'clash', 'clans', 'clan', 'leader']"
سویشرت یقه ای بژ پایه 0610060-82393,,1,سویشرت یقه پایه,"['سویشرت', 'یقه', 'پایه']"
سویشرت اسپرت یقه نیم زیپ دار چاپ شعار 4SAM70017NK,,1,سویشرت اسپرت یقه نیم زیپ دار چاپ شعار samnk,"['سویشرت', 'اسپرت', 'یقه', 'نیم', 'زیپ', 'دار', 'چاپ', 'شعار', 'samnk']"
هودی Princess Mononoke طرح شماره 2,,1,هودی princess mononoke طرح شماره,"['هودی', 'princess', 'mononoke', 'طرح', 'شماره']"
جیب های دقیق دوخت سوئیشرت با تم مسابقه 3SAM70164MK,,1,جیب های دقیق دوخت سوئیشرت مسابقه sammk,"['جیب', 'های', 'دقیق', 'دوخت', 'سوئیشرت', 'مسابقه', 'sammk']"
